gmId,IdW,Vov,Vth,CdbW,CsbW
0.591304347826087,115,2.637,0.663,6.56e-10,1.06e-09
0.595614035087719,114,2.627,0.663,6.57e-10,1.06e-09
0.6,113,2.607,0.663,6.58e-10,1.06e-09
0.604464285714286,112,2.587,0.663,6.58e-10,1.06e-09
0.608108108108108,111,2.577,0.663,6.59e-10,1.06e-09
0.612727272727273,110,2.567,0.663,6.6e-10,1.06e-09
0.61743119266055,109,2.547,0.663,6.6e-10,1.06e-09
0.621296296296296,108,2.527,0.663,6.61e-10,1.06e-09
0.626168224299065,107,2.517,0.663,6.62e-10,1.06e-09
0.630188679245283,106,2.507,0.663,6.62e-10,1.06e-09
0.635238095238095,105,2.487,0.663,6.63e-10,1.06e-09
0.640384615384615,104,2.467,0.663,6.64e-10,1.06e-09
0.644660194174757,103,2.457,0.663,6.65e-10,1.06e-09
0.65,102,2.437,0.663,6.65e-10,1.06e-09
0.654455445544554,101,2.427,0.663,6.66e-10,1.06e-09
0.661322645290581,99.8,2.417,0.663,6.67e-10,1.06e-09
0.665318503538928,98.9,2.397,0.663,6.67e-10,1.06e-09
0.671092951991828,97.9,2.377,0.663,6.68e-10,1.06e-09
0.675954592363261,96.9,2.367,0.663,6.69e-10,1.06e-09
0.681960375391032,95.9,2.357,0.663,6.7e-10,1.06e-09
0.687038988408851,94.9,2.337,0.663,6.7e-10,1.06e-09
0.692225772097977,93.9,2.317,0.663,6.71e-10,1.06e-09
0.698600645855759,92.9,2.307,0.663,6.72e-10,1.06e-09
0.703260869565217,92,2.297,0.663,6.73e-10,1.06e-09
0.708791208791209,91,2.277,0.663,6.73e-10,1.06e-09
0.715555555555556,90,2.257,0.663,6.74e-10,1.06e-09
0.721348314606742,89,2.247,0.663,6.75e-10,1.06e-09
0.72644721906924,88.1,2.237,0.663,6.76e-10,1.06e-09
0.732491389207807,87.1,2.217,0.663,6.76e-10,1.06e-09
0.738979118329466,86.2,2.207,0.663,6.77e-10,1.06e-09
0.745305164319249,85.2,2.187,0.663,6.78e-10,1.06e-09
0.751781472684086,84.2,2.167,0.663,6.79e-10,1.06e-09
0.75750300120048,83.3,2.157,0.663,6.79e-10,1.06e-09
0.764277035236938,82.3,2.147,0.663,6.8e-10,1.06e-09
0.77027027027027,81.4,2.127,0.663,6.81e-10,1.06e-09
0.777363184079602,80.4,2.107,0.663,6.82e-10,1.06e-09
0.783647798742138,79.5,2.097,0.663,6.83e-10,1.06e-09
0.791348600508906,78.6,2.087,0.663,6.83e-10,1.06e-09
0.798969072164949,77.6,2.067,0.663,6.84e-10,1.06e-09
0.804432855280313,76.7,2.047,0.663,6.85e-10,1.06e-09
0.811345646437995,75.8,2.037,0.663,6.86e-10,1.06e-09
0.81951871657754,74.8,2.027,0.663,6.87e-10,1.06e-09
0.826792963464141,73.9,2.007,0.663,6.88e-10,1.06e-09
0.834246575342466,73,1.987,0.663,6.88e-10,1.06e-09
0.841886269070735,72.1,1.977,0.663,6.89e-10,1.06e-09
0.849719101123595,71.2,1.957,0.663,6.9e-10,1.06e-09
0.857752489331437,70.3,1.947,0.663,6.91e-10,1.06e-09
0.864553314121037,69.4,1.937,0.663,6.92e-10,1.06e-09
0.874269005847953,68.4,1.917,0.663,6.93e-10,1.06e-09
0.882962962962963,67.5,1.897,0.663,6.93e-10,1.06e-09
0.889055472263868,66.7,1.887,0.663,6.94e-10,1.06e-09
0.898176291793313,65.8,1.877,0.663,6.95e-10,1.06e-09
0.907550077041603,64.9,1.857,0.663,6.96e-10,1.06e-09
0.915625,64,1.837,0.663,6.97e-10,1.06e-09
0.925515055467512,63.1,1.827,0.663,6.98e-10,1.06e-09
0.934083601286174,62.2,1.817,0.663,6.99e-10,1.06e-09
0.94299674267101,61.4,1.797,0.663,7e-10,1.06e-09
0.952066115702479,60.5,1.777,0.663,7.01e-10,1.06e-09
0.963087248322148,59.6,1.767,0.663,7.02e-10,1.06e-09
0.97108843537415,58.8,1.757,0.663,7.02e-10,1.06e-09
0.98272884283247,57.9,1.737,0.663,7.03e-10,1.06e-09
0.992982456140351,57,1.717,0.663,7.04e-10,1.06e-09
1.00177935943061,56.2,1.707,0.663,7.05e-10,1.06e-09
1.0126582278481,55.3,1.687,0.663,7.06e-10,1.06e-09
1.02385321100917,54.5,1.677,0.663,7.07e-10,1.06e-09
1.03351955307263,53.7,1.667,0.663,7.08e-10,1.06e-09
1.04545454545455,52.8,1.647,0.663,7.09e-10,1.06e-09
1.05576923076923,52,1.627,0.663,7.1e-10,1.06e-09
1.06640625,51.2,1.617,0.663,7.11e-10,1.06e-09
1.07738095238095,50.4,1.607,0.663,7.12e-10,1.06e-09
1.09090909090909,49.5,1.587,0.663,7.13e-10,1.06e-09
1.10266940451745,48.7,1.567,0.663,7.14e-10,1.06e-09
1.11482254697286,47.9,1.557,0.663,7.15e-10,1.06e-09
1.12738853503185,47.1,1.547,0.663,7.16e-10,1.06e-09
1.14038876889849,46.3,1.527,0.663,7.17e-10,1.06e-09
1.15384615384615,45.5,1.507,0.663,7.18e-10,1.06e-09
1.16778523489933,44.7,1.497,0.663,7.19e-10,1.06e-09
1.17954545454545,44,1.487,0.663,7.2e-10,1.06e-09
1.19444444444444,43.2,1.467,0.663,7.21e-10,1.06e-09
1.20754716981132,42.4,1.457,0.663,7.22e-10,1.06e-09
1.22355769230769,41.6,1.437,0.663,7.23e-10,1.06e-09
1.23716381418093,40.9,1.417,0.663,7.24e-10,1.06e-09
1.25187032418953,40.1,1.407,0.663,7.25e-10,1.06e-09
1.26649746192893,39.4,1.397,0.663,7.26e-10,1.06e-09
1.28238341968912,38.6,1.377,0.663,7.27e-10,1.06e-09
1.29815303430079,37.9,1.357,0.663,7.28e-10,1.06e-09
1.31536388140162,37.1,1.347,0.663,7.3e-10,1.06e-09
1.33241758241758,36.4,1.337,0.663,7.31e-10,1.06e-09
1.34733893557423,35.7,1.317,0.663,7.32e-10,1.06e-09
1.36676217765043,34.9,1.307,0.663,7.33e-10,1.06e-09
1.3859649122807,34.2,1.287,0.663,7.34e-10,1.06e-09
1.40298507462687,33.5,1.277,0.663,7.35e-10,1.06e-09
1.42073170731707,32.8,1.257,0.663,7.36e-10,1.06e-09
1.4392523364486,32.1,1.247,0.663,7.38e-10,1.06e-09
1.46178343949045,31.4,1.227,0.663,7.39e-10,1.06e-09
1.48208469055375,30.7,1.217,0.663,7.4e-10,1.06e-09
1.50333333333333,30,1.197,0.663,7.41e-10,1.06e-09
1.52040816326531,29.4,1.177,0.663,7.42e-10,1.06e-09
1.54355400696864,28.7,1.167,0.663,7.43e-10,1.06e-09
1.56785714285714,28,1.147,0.663,7.45e-10,1.06e-09
1.58759124087591,27.4,1.137,0.663,7.46e-10,1.06e-09
1.61423220973783,26.7,1.117,0.663,7.47e-10,1.06e-09
1.63218390804598,26.1,1.107,0.663,7.48e-10,1.06e-09
1.66141732283465,25.4,1.087,0.663,7.5e-10,1.06e-09
1.68548387096774,24.8,1.077,0.663,7.51e-10,1.06e-09
1.71074380165289,24.2,1.067,0.663,7.52e-10,1.06e-09
1.73305084745763,23.6,1.047,0.663,7.53e-10,1.06e-09
1.76086956521739,23,1.037,0.663,7.55e-10,1.06e-09
1.78571428571429,22.4,1.017,0.663,7.56e-10,1.06e-09
1.81651376146789,21.8,1.007,0.663,7.57e-10,1.06e-09
1.84905660377358,21.2,0.987,0.663,7.59e-10,1.06e-09
1.87864077669903,20.6,0.977,0.663,7.6e-10,1.06e-09
1.91,20,0.957,0.663,7.61e-10,1.06e-09
1.94845360824742,19.4,0.937,0.663,7.63e-10,1.06e-09
1.97354497354497,18.9,0.927,0.663,7.64e-10,1.06e-09
2.01092896174863,18.3,0.907,0.663,7.65e-10,1.06e-09
2.05649717514124,17.7,0.897,0.663,7.67e-10,1.06e-09
2.08720930232558,17.2,0.877,0.663,7.68e-10,1.06e-09
2.11976047904192,16.7,0.867,0.663,7.7e-10,1.06e-09
2.16770186335404,16.1,0.847,0.663,7.71e-10,1.06e-09
2.20512820512821,15.6,0.837,0.663,7.72e-10,1.06e-09
2.24503311258278,15.1,0.827,0.663,7.74e-10,1.06e-09
2.28767123287671,14.6,0.807,0.663,7.75e-10,1.06e-09
2.33333333333333,14.1,0.797,0.663,7.77e-10,1.06e-09
2.38235294117647,13.6,0.777,0.663,7.78e-10,1.06e-09
2.43511450381679,13.1,0.767,0.663,7.8e-10,1.06e-09
2.49206349206349,12.6,0.747,0.663,7.81e-10,1.06e-09
2.5327868852459,12.2,0.737,0.663,7.83e-10,1.06e-09
2.58974358974359,11.7,0.717,0.663,7.84e-10,1.06e-09
2.63716814159292,11.3,0.697,0.663,7.86e-10,1.06e-09
2.71296296296296,10.8,0.687,0.663,7.87e-10,1.06e-09
2.75961538461538,10.4,0.667,0.663,7.89e-10,1.06e-09
2.83132530120482,9.96,0.657,0.663,7.91e-10,1.06e-09
2.89308176100629,9.54,0.637,0.663,7.92e-10,1.06e-09
2.96823658269441,9.13,0.627,0.663,7.94e-10,1.06e-09
3.03899082568807,8.72,0.607,0.663,7.96e-10,1.06e-09
3.12124849939976,8.33,0.597,0.663,7.97e-10,1.06e-09
3.19899244332494,7.94,0.587,0.663,7.99e-10,1.06e-09
3.29365079365079,7.56,0.567,0.663,8.01e-10,1.06e-09
3.37969401947149,7.19,0.557,0.663,8.02e-10,1.06e-09
3.46998535871157,6.83,0.537,0.663,8.04e-10,1.06e-09
3.56481481481481,6.48,0.527,0.663,8.06e-10,1.06e-09
3.66449511400651,6.14,0.507,0.663,8.08e-10,1.06e-09
3.77586206896552,5.8,0.497,0.663,8.09e-10,1.06e-09
3.9051094890511,5.48,0.477,0.663,8.11e-10,1.06e-09
4.03100775193798,5.16,0.457,0.663,8.13e-10,1.06e-09
4.16494845360825,4.85,0.447,0.663,8.15e-10,1.06e-09
4.27631578947368,4.56,0.427,0.663,8.17e-10,1.06e-09
4.42622950819672,4.27,0.417,0.663,8.19e-10,1.06e-09
4.58646616541353,3.99,0.397,0.663,8.2e-10,1.06e-09
4.75806451612903,3.72,0.387,0.663,8.22e-10,1.06e-09
4.95652173913044,3.45,0.367,0.663,8.24e-10,1.06e-09
5.125,3.2,0.357,0.663,8.26e-10,1.06e-09
5.33783783783784,2.96,0.337,0.663,8.28e-10,1.06e-09
5.56776556776557,2.73,0.327,0.663,8.3e-10,1.06e-09
5.77689243027888,2.51,0.312,0.663,8.32e-10,1.06e-09
6.06986899563319,2.29,0.297,0.663,8.34e-10,1.06e-09
6.31578947368421,2.09,0.282,0.663,8.36e-10,1.06e-09
6.57894736842105,1.9,0.267,0.663,8.39e-10,1.06e-09
6.95906432748538,1.71,0.252,0.663,8.41e-10,1.06e-09
7.27272727272727,1.54,0.237,0.663,8.43e-10,1.06e-09
7.66423357664234,1.37,0.222,0.663,8.45e-10,1.06e-09
8.08196721311475,1.22,0.207,0.663,8.47e-10,1.06e-09
8.5,1.08,0.192,0.663,8.49e-10,1.06e-09
8.99577167019027,0.946,0.177,0.663,8.52e-10,1.06e-09
9.51397326852977,0.823,0.162,0.663,8.54e-10,1.06e-09
10.0985915492958,0.71,0.147,0.663,8.56e-10,1.06e-09
10.6907894736842,0.608,0.132,0.663,8.59e-10,1.06e-09
11.3592233009709,0.515,0.117,0.663,8.61e-10,1.06e-09
12.0833333333333,0.432,0.102,0.663,8.63e-10,1.06e-09
12.8491620111732,0.358,0.087,0.663,8.66e-10,1.06e-09
13.6860068259386,0.293,0.072,0.663,8.68e-10,1.06e-09
14.5569620253165,0.237,0.0569999999999999,0.663,8.71e-10,1.06e-09
15.5026455026455,0.189,0.0419999999999999,0.663,8.73e-10,1.06e-09
16.3758389261745,0.149,0.0269999999999999,0.663,8.76e-10,1.06e-09
17.3275862068966,0.116,0.012,0.663,8.79e-10,1.06e-09
18.3050847457627,0.0885,-0.003,0.663,8.81e-10,1.06e-09
19.1904047976012,0.0667,-0.018,0.663,8.84e-10,1.06e-09
