gmId,IdW,Vov,Vth,CdbW,CsbW
0.618032786885246,61,2.646,0.654,6.56e-10,1.06e-09
0.622516556291391,60.4,2.636,0.654,6.57e-10,1.06e-09
0.62771285475793,59.9,2.616,0.654,6.58e-10,1.06e-09
0.632377740303541,59.3,2.596,0.654,6.58e-10,1.06e-09
0.637137989778535,58.7,2.586,0.654,6.59e-10,1.06e-09
0.640893470790378,58.2,2.576,0.654,6.6e-10,1.06e-09
0.645833333333333,57.6,2.556,0.654,6.6e-10,1.06e-09
0.649737302977233,57.1,2.536,0.654,6.61e-10,1.06e-09
0.654867256637168,56.5,2.526,0.654,6.62e-10,1.06e-09
0.660107334525939,55.9,2.516,0.654,6.62e-10,1.06e-09
0.664259927797834,55.4,2.496,0.654,6.63e-10,1.06e-09
0.66970802919708,54.8,2.476,0.654,6.64e-10,1.06e-09
0.674033149171271,54.3,2.466,0.654,6.65e-10,1.06e-09
0.679702048417132,53.7,2.446,0.654,6.65e-10,1.06e-09
0.684210526315789,53.2,2.436,0.654,6.66e-10,1.06e-09
0.690114068441065,52.6,2.426,0.654,6.67e-10,1.06e-09
0.694817658349328,52.1,2.406,0.654,6.67e-10,1.06e-09
0.700970873786408,51.5,2.386,0.654,6.68e-10,1.06e-09
0.705882352941177,51,2.376,0.654,6.69e-10,1.06e-09
0.710891089108911,50.5,2.366,0.654,6.7e-10,1.06e-09
0.717434869739479,49.9,2.346,0.654,6.7e-10,1.06e-09
0.722672064777328,49.4,2.326,0.654,6.71e-10,1.06e-09
0.725971370143149,48.9,2.316,0.654,6.72e-10,1.06e-09
0.732919254658385,48.3,2.306,0.654,6.73e-10,1.06e-09
0.738493723849372,47.8,2.286,0.654,6.73e-10,1.06e-09
0.744186046511628,47.3,2.266,0.654,6.74e-10,1.06e-09
0.751605995717345,46.7,2.256,0.654,6.75e-10,1.06e-09
0.757575757575758,46.2,2.246,0.654,6.76e-10,1.06e-09
0.763676148796499,45.7,2.226,0.654,6.76e-10,1.06e-09
0.76940133037694,45.1,2.216,0.654,6.77e-10,1.06e-09
0.775784753363229,44.6,2.196,0.654,6.78e-10,1.06e-09
0.782312925170068,44.1,2.176,0.654,6.79e-10,1.06e-09
0.788990825688073,43.6,2.166,0.654,6.79e-10,1.06e-09
0.793503480278422,43.1,2.156,0.654,6.8e-10,1.06e-09
0.800469483568075,42.6,2.136,0.654,6.81e-10,1.06e-09
0.80952380952381,42,2.116,0.654,6.82e-10,1.06e-09
0.816867469879518,41.5,2.106,0.654,6.83e-10,1.06e-09
0.821951219512195,41,2.096,0.654,6.83e-10,1.06e-09
0.82962962962963,40.5,2.076,0.654,6.84e-10,1.06e-09
0.8375,40,2.056,0.654,6.85e-10,1.06e-09
0.843037974683544,39.5,2.046,0.654,6.86e-10,1.06e-09
0.851282051282051,39,2.036,0.654,6.87e-10,1.06e-09
0.85974025974026,38.5,2.016,0.654,6.88e-10,1.06e-09
0.86578947368421,38,1.996,0.654,6.88e-10,1.06e-09
0.874666666666667,37.5,1.986,0.654,6.89e-10,1.06e-09
0.883783783783784,37,1.966,0.654,6.9e-10,1.06e-09
0.89041095890411,36.5,1.956,0.654,6.91e-10,1.06e-09
0.9,36,1.946,0.654,6.92e-10,1.06e-09
0.904494382022472,35.6,1.926,0.654,6.93e-10,1.06e-09
0.914529914529915,35.1,1.906,0.654,6.93e-10,1.06e-09
0.921965317919075,34.6,1.896,0.654,6.94e-10,1.06e-09
0.932551319648094,34.1,1.886,0.654,6.95e-10,1.06e-09
0.94047619047619,33.6,1.866,0.654,6.96e-10,1.06e-09
0.948795180722892,33.2,1.846,0.654,6.97e-10,1.06e-09
0.957186544342508,32.7,1.836,0.654,6.98e-10,1.06e-09
