gmId,IdW,Vov,Vth,CdbW,CsbW
0.569032258064516,155,2.63,0.67,6.56e-10,1.06e-09
0.572077922077922,154,2.62,0.67,6.57e-10,1.06e-09
0.575163398692811,153,2.6,0.67,6.58e-10,1.06e-09
0.581456953642384,151,2.58,0.67,6.58e-10,1.06e-09
0.584666666666667,150,2.57,0.67,6.59e-10,1.06e-09
0.587919463087248,149,2.56,0.67,6.6e-10,1.06e-09
0.595238095238095,147,2.54,0.67,6.6e-10,1.06e-09
0.597945205479452,146,2.52,0.67,6.61e-10,1.06e-09
0.601379310344828,145,2.51,0.67,6.62e-10,1.06e-09
0.608391608391608,143,2.5,0.67,6.62e-10,1.06e-09
0.611971830985915,142,2.48,0.67,6.63e-10,1.06e-09
0.615602836879433,141,2.46,0.67,6.64e-10,1.06e-09
0.623021582733813,139,2.45,0.67,6.65e-10,1.06e-09
0.626811594202899,138,2.43,0.67,6.65e-10,1.06e-09
0.62992700729927,137,2.42,0.67,6.66e-10,1.06e-09
0.638518518518518,135,2.41,0.67,6.67e-10,1.06e-09
0.641791044776119,134,2.39,0.67,6.67e-10,1.06e-09
0.645864661654135,133,2.37,0.67,6.68e-10,1.06e-09
0.649242424242424,132,2.36,0.67,6.69e-10,1.06e-09
0.657692307692308,130,2.35,0.67,6.7e-10,1.06e-09
0.662015503875969,129,2.33,0.67,6.7e-10,1.06e-09
0.665625,128,2.31,0.67,6.71e-10,1.06e-09
0.674603174603175,126,2.3,0.67,6.72e-10,1.06e-09
0.6792,125,2.29,0.67,6.73e-10,1.06e-09
0.683064516129032,124,2.27,0.67,6.73e-10,1.06e-09
0.686991869918699,123,2.25,0.67,6.74e-10,1.06e-09
0.696694214876033,121,2.24,0.67,6.75e-10,1.06e-09
0.700833333333333,120,2.23,0.67,6.76e-10,1.06e-09
0.705882352941176,119,2.21,0.67,6.76e-10,1.06e-09
0.716239316239316,117,2.2,0.67,6.77e-10,1.06e-09
0.720689655172414,116,2.18,0.67,6.78e-10,1.06e-09
0.725217391304348,115,2.16,0.67,6.79e-10,1.06e-09
0.729824561403509,114,2.15,0.67,6.79e-10,1.06e-09
0.741071428571429,112,2.14,0.67,6.8e-10,1.06e-09
0.745945945945946,111,2.12,0.67,6.81e-10,1.06e-09
0.750909090909091,110,2.1,0.67,6.82e-10,1.06e-09
0.755045871559633,109,2.09,0.67,6.83e-10,1.06e-09
0.767289719626168,107,2.08,0.67,6.83e-10,1.06e-09
0.772641509433962,106,2.06,0.67,6.84e-10,1.06e-09
0.778095238095238,105,2.04,0.67,6.85e-10,1.06e-09
0.783653846153846,104,2.03,0.67,6.86e-10,1.06e-09
0.788349514563107,103,2.02,0.67,6.87e-10,1.06e-09
0.801980198019802,101,2,0.67,6.88e-10,1.06e-09
0.808,100,1.98,0.67,6.88e-10,1.06e-09
0.813953488372093,98.9,1.97,0.67,6.89e-10,1.06e-09
0.821903787103378,97.7,1.95,0.67,6.9e-10,1.06e-09
0.829015544041451,96.5,1.94,0.67,6.91e-10,1.06e-09
0.837355718782791,95.3,1.93,0.67,6.92e-10,1.06e-09
0.844845908607864,94.1,1.91,0.67,6.93e-10,1.06e-09
0.853606027987083,92.9,1.89,0.67,6.93e-10,1.06e-09
0.861504907306434,91.7,1.88,0.67,6.94e-10,1.06e-09
0.869613259668508,90.5,1.87,0.67,6.95e-10,1.06e-09
0.879059350503919,89.3,1.85,0.67,6.96e-10,1.06e-09
0.887627695800227,88.1,1.83,0.67,6.97e-10,1.06e-09
0.896432681242808,86.9,1.82,0.67,6.98e-10,1.06e-09
0.904428904428904,85.8,1.81,0.67,6.99e-10,1.06e-09
0.91371158392435,84.6,1.79,0.67,7e-10,1.06e-09
0.924460431654676,83.4,1.77,0.67,7.01e-10,1.06e-09
0.933171324422843,82.3,1.76,0.67,7.02e-10,1.06e-09
0.94327990135635,81.1,1.75,0.67,7.02e-10,1.06e-09
0.9525,80,1.73,0.67,7.03e-10,1.06e-09
