gmId,IdW,Vov,Vth,CdbW,CsbW
0.607520564042303,85.1,2.642,0.658,6.56e-10,1.06e-09
0.610913404507711,84.3,2.632,0.658,6.57e-10,1.06e-09
0.615568862275449,83.5,2.612,0.658,6.58e-10,1.06e-09
0.620314389359129,82.7,2.592,0.658,6.58e-10,1.06e-09
0.624390243902439,82,2.582,0.658,6.59e-10,1.06e-09
0.629310344827586,81.2,2.572,0.658,6.6e-10,1.06e-09
0.634328358208955,80.4,2.552,0.658,6.6e-10,1.06e-09
0.637390213299875,79.7,2.532,0.658,6.61e-10,1.06e-09
0.642585551330798,78.9,2.522,0.658,6.62e-10,1.06e-09
0.647887323943662,78.1,2.512,0.658,6.62e-10,1.06e-09
0.652454780361757,77.4,2.492,0.658,6.63e-10,1.06e-09
0.657963446475196,76.6,2.472,0.658,6.64e-10,1.06e-09
0.661396574440053,75.9,2.462,0.658,6.65e-10,1.06e-09
0.66711051930759,75.1,2.442,0.658,6.65e-10,1.06e-09
0.672947510094213,74.3,2.432,0.658,6.66e-10,1.06e-09
0.676630434782609,73.6,2.422,0.658,6.67e-10,1.06e-09
0.682692307692308,72.8,2.402,0.658,6.67e-10,1.06e-09
0.687933425797503,72.1,2.382,0.658,6.68e-10,1.06e-09
0.69187675070028,71.4,2.372,0.658,6.69e-10,1.06e-09
0.698300283286119,70.6,2.362,0.658,6.7e-10,1.06e-09
0.703862660944206,69.9,2.342,0.658,6.7e-10,1.06e-09
0.709117221418234,69.1,2.322,0.658,6.71e-10,1.06e-09
0.714912280701754,68.4,2.312,0.658,6.72e-10,1.06e-09
0.72082717872969,67.7,2.302,0.658,6.73e-10,1.06e-09
0.726457399103139,66.9,2.282,0.658,6.73e-10,1.06e-09
0.732628398791541,66.2,2.262,0.658,6.74e-10,1.06e-09
0.737404580152672,65.5,2.252,0.658,6.75e-10,1.06e-09
0.744976816074189,64.7,2.242,0.658,6.76e-10,1.06e-09
0.75,64,2.222,0.658,6.76e-10,1.06e-09
0.756714060031596,63.3,2.212,0.658,6.77e-10,1.06e-09
0.761980830670926,62.6,2.192,0.658,6.78e-10,1.06e-09
0.770226537216829,61.8,2.172,0.658,6.79e-10,1.06e-09
0.775777414075286,61.1,2.162,0.658,6.79e-10,1.06e-09
0.781456953642384,60.4,2.152,0.658,6.8e-10,1.06e-09
0.788944723618091,59.7,2.132,0.658,6.81e-10,1.06e-09
0.794915254237288,59,2.112,0.658,6.82e-10,1.06e-09
0.802744425385935,58.3,2.102,0.658,6.83e-10,1.06e-09
0.809027777777778,57.6,2.092,0.658,6.83e-10,1.06e-09
0.815465729349736,56.9,2.072,0.658,6.84e-10,1.06e-09
0.823843416370107,56.2,2.052,0.658,6.85e-10,1.06e-09
0.830630630630631,55.5,2.042,0.658,6.86e-10,1.06e-09
0.837591240875912,54.8,2.032,0.658,6.87e-10,1.06e-09
0.844731977818854,54.1,2.012,0.658,6.88e-10,1.06e-09
0.853932584269663,53.4,1.992,0.658,6.88e-10,1.06e-09
0.861480075901328,52.7,1.982,0.658,6.89e-10,1.06e-09
0.867562380038388,52.1,1.962,0.658,6.9e-10,1.06e-09
0.875486381322957,51.4,1.952,0.658,6.91e-10,1.06e-09
0.883629191321499,50.7,1.942,0.658,6.92e-10,1.06e-09
0.892,50,1.922,0.658,6.93e-10,1.06e-09
0.90080971659919,49.4,1.902,0.658,6.93e-10,1.06e-09
0.909650924024641,48.7,1.892,0.658,6.94e-10,1.06e-09
0.91875,48,1.882,0.658,6.95e-10,1.06e-09
0.926160337552743,47.4,1.862,0.658,6.96e-10,1.06e-09
0.93576017130621,46.7,1.842,0.658,6.97e-10,1.06e-09
0.945652173913043,46,1.832,0.658,6.98e-10,1.06e-09
0.953744493392071,45.4,1.822,0.658,6.99e-10,1.06e-09
0.96420581655481,44.7,1.802,0.658,7e-10,1.06e-09
0.972789115646259,44.1,1.782,0.658,7.01e-10,1.06e-09
0.981609195402299,43.5,1.772,0.658,7.02e-10,1.06e-09
0.992990654205607,42.8,1.762,0.658,7.02e-10,1.06e-09
1,42.2,1.742,0.658,7.03e-10,1.06e-09
1.01204819277108,41.5,1.722,0.658,7.04e-10,1.06e-09
1.02200488997555,40.9,1.712,0.658,7.05e-10,1.06e-09
1.03225806451613,40.3,1.692,0.658,7.06e-10,1.06e-09
1.04282115869018,39.7,1.682,0.658,7.07e-10,1.06e-09
1.05384615384615,39,1.672,0.658,7.08e-10,1.06e-09
1.06510416666667,38.4,1.652,0.658,7.09e-10,1.06e-09
1.07671957671958,37.8,1.632,0.658,7.1e-10,1.06e-09
1.08870967741935,37.2,1.622,0.658,7.11e-10,1.06e-09
1.09836065573771,36.6,1.612,0.658,7.12e-10,1.06e-09
1.11111111111111,36,1.592,0.658,7.13e-10,1.06e-09
1.12146892655367,35.4,1.572,0.658,7.14e-10,1.06e-09
