gmId,IdW,Vov,Vth,CdbW,CsbW
0.610275689223058,79.8,2.643,0.657,6.56e-10,1.06e-09
0.61441213653603,79.1,2.633,0.657,6.57e-10,1.06e-09
0.618622448979592,78.4,2.613,0.657,6.58e-10,1.06e-09
0.623711340206186,77.6,2.593,0.657,6.58e-10,1.06e-09
0.626788036410923,76.9,2.583,0.657,6.59e-10,1.06e-09
0.631233595800525,76.2,2.573,0.657,6.6e-10,1.06e-09
0.635761589403974,75.5,2.553,0.657,6.6e-10,1.06e-09
0.641231593038822,74.7,2.533,0.657,6.61e-10,1.06e-09
0.645945945945946,74,2.523,0.657,6.62e-10,1.06e-09
0.65075034106412,73.3,2.513,0.657,6.62e-10,1.06e-09
0.65564738292011,72.6,2.493,0.657,6.63e-10,1.06e-09
0.659248956884562,71.9,2.473,0.657,6.64e-10,1.06e-09
0.664325842696629,71.2,2.463,0.657,6.65e-10,1.06e-09
0.670454545454545,70.4,2.443,0.657,6.65e-10,1.06e-09
0.675753228120517,69.7,2.433,0.657,6.66e-10,1.06e-09
0.679710144927536,69,2.423,0.657,6.67e-10,1.06e-09
0.685212298682284,68.3,2.403,0.657,6.67e-10,1.06e-09
0.690828402366864,67.6,2.383,0.657,6.68e-10,1.06e-09
0.696562032884903,66.9,2.373,0.657,6.69e-10,1.06e-09
0.700906344410876,66.2,2.363,0.657,6.7e-10,1.06e-09
0.706870229007634,65.5,2.343,0.657,6.7e-10,1.06e-09
0.712962962962963,64.8,2.323,0.657,6.71e-10,1.06e-09
0.717628705148206,64.1,2.313,0.657,6.72e-10,1.06e-09
0.72397476340694,63.4,2.303,0.657,6.73e-10,1.06e-09
0.730462519936204,62.7,2.283,0.657,6.73e-10,1.06e-09
0.734299516908213,62.1,2.263,0.657,6.74e-10,1.06e-09
0.741042345276873,61.4,2.253,0.657,6.75e-10,1.06e-09
0.746293245469522,60.7,2.243,0.657,6.76e-10,1.06e-09
0.753333333333333,60,2.223,0.657,6.76e-10,1.06e-09
0.75885328836425,59.3,2.213,0.657,6.77e-10,1.06e-09
0.766211604095563,58.6,2.193,0.657,6.78e-10,1.06e-09
0.772413793103448,58,2.173,0.657,6.79e-10,1.06e-09
0.778359511343804,57.3,2.163,0.657,6.79e-10,1.06e-09
0.786219081272085,56.6,2.153,0.657,6.8e-10,1.06e-09
0.791071428571429,56,2.133,0.657,6.81e-10,1.06e-09
0.79746835443038,55.3,2.113,0.657,6.82e-10,1.06e-09
0.805860805860806,54.6,2.103,0.657,6.83e-10,1.06e-09
0.811111111111111,54,2.093,0.657,6.83e-10,1.06e-09
0.819887429643527,53.3,2.073,0.657,6.84e-10,1.06e-09
0.825426944971537,52.7,2.053,0.657,6.85e-10,1.06e-09
0.832692307692308,52,2.043,0.657,6.86e-10,1.06e-09
0.842105263157895,51.3,2.033,0.657,6.87e-10,1.06e-09
0.848126232741617,50.7,2.013,0.657,6.88e-10,1.06e-09
0.854291417165669,50.1,1.993,0.657,6.88e-10,1.06e-09
0.864372469635628,49.4,1.983,0.657,6.89e-10,1.06e-09
0.870901639344262,48.8,1.963,0.657,6.9e-10,1.06e-09
0.879417879417879,48.1,1.953,0.657,6.91e-10,1.06e-09
0.886315789473684,47.5,1.943,0.657,6.92e-10,1.06e-09
0.895522388059702,46.9,1.923,0.657,6.93e-10,1.06e-09
0.904761904761905,46.2,1.903,0.657,6.93e-10,1.06e-09
0.912280701754386,45.6,1.893,0.657,6.94e-10,1.06e-09
0.92,45,1.883,0.657,6.95e-10,1.06e-09
0.927927927927928,44.4,1.863,0.657,6.96e-10,1.06e-09
0.938215102974828,43.7,1.843,0.657,6.97e-10,1.06e-09
0.948955916473318,43.1,1.833,0.657,6.98e-10,1.06e-09
0.95764705882353,42.5,1.823,0.657,6.99e-10,1.06e-09
0.966587112171838,41.9,1.803,0.657,7e-10,1.06e-09
0.975786924939467,41.3,1.783,0.657,7.01e-10,1.06e-09
0.985257985257985,40.7,1.773,0.657,7.02e-10,1.06e-09
0.99501246882793,40.1,1.763,0.657,7.02e-10,1.06e-09
1.00506329113924,39.5,1.743,0.657,7.03e-10,1.06e-09
1.01542416452442,38.9,1.723,0.657,7.04e-10,1.06e-09
1.02610966057441,38.3,1.713,0.657,7.05e-10,1.06e-09
1.03448275862069,37.7,1.693,0.657,7.06e-10,1.06e-09
1.04582210242588,37.1,1.683,0.657,7.07e-10,1.06e-09
1.05753424657534,36.5,1.673,0.657,7.08e-10,1.06e-09
1.06666666666667,36,1.653,0.657,7.09e-10,1.06e-09
1.07909604519774,35.4,1.633,0.657,7.1e-10,1.06e-09
1.09195402298851,34.8,1.623,0.657,7.11e-10,1.06e-09
1.10233918128655,34.2,1.613,0.657,7.12e-10,1.06e-09
1.11275964391691,33.7,1.593,0.657,7.13e-10,1.06e-09
1.12688821752266,33.1,1.573,0.657,7.14e-10,1.06e-09
1.13803680981595,32.6,1.563,0.657,7.15e-10,1.06e-09
1.15,32,1.553,0.657,7.16e-10,1.06e-09
1.1656050955414,31.4,1.533,0.657,7.17e-10,1.06e-09
1.17799352750809,30.9,1.513,0.657,7.18e-10,1.06e-09
1.19141914191419,30.3,1.503,0.657,7.19e-10,1.06e-09
1.20469798657718,29.8,1.493,0.657,7.2e-10,1.06e-09
1.21501706484642,29.3,1.473,0.657,7.21e-10,1.06e-09
1.23344947735192,28.7,1.463,0.657,7.22e-10,1.06e-09
1.24468085106383,28.2,1.443,0.657,7.23e-10,1.06e-09
1.25992779783394,27.7,1.423,0.657,7.24e-10,1.06e-09
1.27205882352941,27.2,1.413,0.657,7.25e-10,1.06e-09
1.29323308270677,26.6,1.403,0.657,7.26e-10,1.06e-09
1.30651340996169,26.1,1.383,0.657,7.27e-10,1.06e-09
1.32421875,25.6,1.363,0.657,7.28e-10,1.06e-09
1.33864541832669,25.1,1.353,0.657,7.3e-10,1.06e-09
1.35365853658537,24.6,1.343,0.657,7.31e-10,1.06e-09
1.37344398340249,24.1,1.323,0.657,7.32e-10,1.06e-09
1.38983050847458,23.6,1.313,0.657,7.33e-10,1.06e-09
1.40692640692641,23.1,1.293,0.657,7.34e-10,1.06e-09
1.42920353982301,22.6,1.283,0.657,7.35e-10,1.06e-09
1.44796380090498,22.1,1.263,0.657,7.36e-10,1.06e-09
1.46082949308756,21.7,1.253,0.657,7.38e-10,1.06e-09
1.4811320754717,21.2,1.233,0.657,7.39e-10,1.06e-09
1.5024154589372,20.7,1.223,0.657,7.4e-10,1.06e-09
1.52970297029703,20.2,1.203,0.657,7.41e-10,1.06e-09
1.54545454545455,19.8,1.183,0.657,7.42e-10,1.06e-09
1.5699481865285,19.3,1.173,0.657,7.43e-10,1.06e-09
1.58730158730159,18.9,1.153,0.657,7.45e-10,1.06e-09
1.61413043478261,18.4,1.143,0.657,7.46e-10,1.06e-09
1.63333333333333,18,1.123,0.657,7.47e-10,1.06e-09
1.66285714285714,17.5,1.113,0.657,7.48e-10,1.06e-09
1.68421052631579,17.1,1.093,0.657,7.5e-10,1.06e-09
1.70658682634731,16.7,1.083,0.657,7.51e-10,1.06e-09
1.74074074074074,16.2,1.073,0.657,7.52e-10,1.06e-09
1.75949367088608,15.8,1.053,0.657,7.53e-10,1.06e-09
1.78571428571429,15.4,1.043,0.657,7.55e-10,1.06e-09
1.81333333333333,15,1.023,0.657,7.56e-10,1.06e-09
1.84246575342466,14.6,1.013,0.657,7.57e-10,1.06e-09
1.87323943661972,14.2,0.993,0.657,7.59e-10,1.06e-09
1.90579710144928,13.8,0.983,0.657,7.6e-10,1.06e-09
1.93283582089552,13.4,0.963,0.657,7.61e-10,1.06e-09
1.96923076923077,13,0.943,0.657,7.63e-10,1.06e-09
2.00793650793651,12.6,0.933,0.657,7.64e-10,1.06e-09
2.02439024390244,12.3,0.913,0.657,7.65e-10,1.06e-09
2.0672268907563,11.9,0.903,0.657,7.67e-10,1.06e-09
2.11304347826087,11.5,0.883,0.657,7.68e-10,1.06e-09
2.13392857142857,11.2,0.873,0.657,7.7e-10,1.06e-09
2.18518518518519,10.8,0.853,0.657,7.71e-10,1.06e-09
2.23076923076923,10.4,0.843,0.657,7.72e-10,1.06e-09
2.26732673267327,10.1,0.833,0.657,7.74e-10,1.06e-09
2.30532786885246,9.76,0.813,0.657,7.75e-10,1.06e-09
2.35668789808917,9.42,0.803,0.657,7.77e-10,1.06e-09
2.3982398239824,9.09,0.783,0.657,7.78e-10,1.06e-09
2.45433789954338,8.76,0.773,0.657,7.8e-10,1.06e-09
2.5,8.44,0.753,0.657,7.81e-10,1.06e-09
2.54612546125461,8.13,0.743,0.657,7.83e-10,1.06e-09
2.60869565217391,7.82,0.723,0.657,7.84e-10,1.06e-09
2.65957446808511,7.52,0.703,0.657,7.86e-10,1.06e-09
2.71468144044321,7.22,0.693,0.657,7.87e-10,1.06e-09
2.78499278499278,6.93,0.673,0.657,7.89e-10,1.06e-09
2.84638554216868,6.64,0.663,0.657,7.91e-10,1.06e-09
2.90880503144654,6.36,0.643,0.657,7.92e-10,1.06e-09
