gmId,IdW,Vov,Vth,CdbW,CsbW
0.709677419354839,15.5,2.53,-0.77,6.32e-10,9.24e-10
0.712418300653595,15.3,2.52,-0.77,6.33e-10,9.24e-10
0.717105263157895,15.2,2.5,-0.77,6.33e-10,9.24e-10
0.72,15,2.49,-0.77,6.34e-10,9.24e-10
0.724832214765101,14.9,2.47,-0.77,6.34e-10,9.24e-10
0.727891156462585,14.7,2.46,-0.77,6.35e-10,9.24e-10
0.732876712328767,14.6,2.44,-0.77,6.35e-10,9.24e-10
0.743055555555556,14.4,2.43,-0.77,6.36e-10,9.24e-10
0.746478873239437,14.2,2.41,-0.77,6.36e-10,9.24e-10
0.75177304964539,14.1,2.4,-0.77,6.37e-10,9.24e-10
0.755395683453237,13.9,2.38,-0.77,6.37e-10,9.24e-10
0.760869565217391,13.8,2.37,-0.77,6.38e-10,9.24e-10
0.764705882352941,13.6,2.36,-0.77,6.38e-10,9.24e-10
0.77037037037037,13.5,2.34,-0.77,6.39e-10,9.24e-10
0.774436090225564,13.3,2.33,-0.77,6.39e-10,9.24e-10
0.78030303030303,13.2,2.31,-0.77,6.4e-10,9.24e-10
0.784615384615385,13,2.3,-0.77,6.4e-10,9.24e-10
0.790697674418605,12.9,2.28,-0.77,6.41e-10,9.24e-10
0.795275590551181,12.7,2.27,-0.77,6.41e-10,9.24e-10
0.801587301587302,12.6,2.25,-0.77,6.42e-10,9.24e-10
0.806451612903226,12.4,2.24,-0.77,6.42e-10,9.24e-10
0.813008130081301,12.3,2.23,-0.77,6.43e-10,9.24e-10
0.822314049586777,12.1,2.21,-0.77,6.43e-10,9.24e-10
0.825,12,2.2,-0.77,6.44e-10,9.24e-10
0.827731092436975,11.9,2.18,-0.77,6.44e-10,9.24e-10
0.837606837606838,11.7,2.17,-0.77,6.45e-10,9.24e-10
0.84051724137931,11.6,2.15,-0.77,6.45e-10,9.24e-10
0.850877192982456,11.4,2.14,-0.77,6.46e-10,9.24e-10
0.853982300884956,11.3,2.12,-0.77,6.47e-10,9.24e-10
0.857142857142857,11.2,2.11,-0.77,6.47e-10,9.24e-10
0.868181818181818,11,2.1,-0.77,6.48e-10,9.24e-10
0.871559633027523,10.9,2.08,-0.77,6.48e-10,9.24e-10
0.883177570093458,10.7,2.07,-0.77,6.49e-10,9.24e-10
