gmId,IdW,Vov,Vth,CdbW,CsbW
0.706140350877193,22.8,2.528,-0.772,6.32e-10,9.24e-10
0.707964601769912,22.6,2.518,-0.772,6.33e-10,9.24e-10
0.713004484304933,22.3,2.498,-0.772,6.33e-10,9.24e-10
0.719457013574661,22.1,2.488,-0.772,6.34e-10,9.24e-10
0.721461187214612,21.9,2.468,-0.772,6.34e-10,9.24e-10
0.726851851851852,21.6,2.458,-0.772,6.35e-10,9.24e-10
0.733644859813084,21.4,2.438,-0.772,6.35e-10,9.24e-10
0.735849056603774,21.2,2.428,-0.772,6.36e-10,9.24e-10
0.738095238095238,21,2.408,-0.772,6.36e-10,9.24e-10
0.748792270531401,20.7,2.398,-0.772,6.37e-10,9.24e-10
0.751219512195122,20.5,2.378,-0.772,6.37e-10,9.24e-10
0.753694581280788,20.3,2.368,-0.772,6.38e-10,9.24e-10
0.761194029850746,20.1,2.358,-0.772,6.38e-10,9.24e-10
0.767676767676768,19.8,2.338,-0.772,6.39e-10,9.24e-10
0.770408163265306,19.6,2.328,-0.772,6.39e-10,9.24e-10
0.778350515463918,19.4,2.308,-0.772,6.4e-10,9.24e-10
0.78125,19.2,2.298,-0.772,6.4e-10,9.24e-10
0.784210526315789,19,2.278,-0.772,6.41e-10,9.24e-10
0.792553191489362,18.8,2.268,-0.772,6.41e-10,9.24e-10
0.8,18.5,2.248,-0.772,6.42e-10,9.24e-10
0.80327868852459,18.3,2.238,-0.772,6.42e-10,9.24e-10
0.806629834254144,18.1,2.228,-0.772,6.43e-10,9.24e-10
0.815642458100559,17.9,2.208,-0.772,6.43e-10,9.24e-10
0.819209039548023,17.7,2.198,-0.772,6.44e-10,9.24e-10
0.822857142857143,17.5,2.178,-0.772,6.44e-10,9.24e-10
0.832369942196532,17.3,2.168,-0.772,6.45e-10,9.24e-10
0.83625730994152,17.1,2.148,-0.772,6.45e-10,9.24e-10
0.845238095238095,16.8,2.138,-0.772,6.46e-10,9.24e-10
0.855421686746988,16.6,2.118,-0.772,6.47e-10,9.24e-10
0.859756097560976,16.4,2.108,-0.772,6.47e-10,9.24e-10
0.864197530864197,16.2,2.098,-0.772,6.48e-10,9.24e-10
0.86875,16,2.078,-0.772,6.48e-10,9.24e-10
0.879746835443038,15.8,2.068,-0.772,6.49e-10,9.24e-10
0.884615384615385,15.6,2.048,-0.772,6.49e-10,9.24e-10
0.88961038961039,15.4,2.038,-0.772,6.5e-10,9.24e-10
0.894736842105263,15.2,2.018,-0.772,6.5e-10,9.24e-10
0.906666666666667,15,2.008,-0.772,6.51e-10,9.24e-10
0.912162162162162,14.8,1.988,-0.772,6.52e-10,9.24e-10
0.917808219178082,14.6,1.978,-0.772,6.52e-10,9.24e-10
0.923611111111111,14.4,1.958,-0.772,6.53e-10,9.24e-10
0.936170212765957,14.1,1.938,-0.772,6.54e-10,9.24e-10
0.936619718309859,14.2,1.948,-0.772,6.53e-10,9.24e-10
