gmId,IdW,Vov,Vth,CdbW,CsbW
0.684007707129094,51.9,2.521,-0.779,6.32e-10,9.24e-10
0.688715953307393,51.4,2.511,-0.779,6.33e-10,9.24e-10
0.693516699410609,50.9,2.491,-0.779,6.33e-10,9.24e-10
0.696428571428572,50.4,2.481,-0.779,6.34e-10,9.24e-10
0.70281124497992,49.8,2.461,-0.779,6.34e-10,9.24e-10
0.7079107505071,49.3,2.451,-0.779,6.35e-10,9.24e-10
0.711065573770492,48.8,2.431,-0.779,6.35e-10,9.24e-10
0.716356107660456,48.3,2.421,-0.779,6.36e-10,9.24e-10
0.721757322175732,47.8,2.401,-0.779,6.36e-10,9.24e-10
0.725158562367865,47.3,2.391,-0.779,6.37e-10,9.24e-10
0.730769230769231,46.8,2.371,-0.779,6.37e-10,9.24e-10
0.734341252699784,46.3,2.361,-0.779,6.38e-10,9.24e-10
0.740174672489083,45.8,2.351,-0.779,6.38e-10,9.24e-10
0.746136865342163,45.3,2.331,-0.779,6.39e-10,9.24e-10
0.75,44.8,2.321,-0.779,6.39e-10,9.24e-10
0.756207674943567,44.3,2.301,-0.779,6.4e-10,9.24e-10
0.762557077625571,43.8,2.291,-0.779,6.4e-10,9.24e-10
0.766743648960739,43.3,2.271,-0.779,6.41e-10,9.24e-10
0.771561771561772,42.9,2.261,-0.779,6.41e-10,9.24e-10
0.775943396226415,42.4,2.241,-0.779,6.42e-10,9.24e-10
0.782816229116945,41.9,2.231,-0.779,6.42e-10,9.24e-10
0.78743961352657,41.4,2.221,-0.779,6.43e-10,9.24e-10
0.794621026894865,40.9,2.201,-0.779,6.43e-10,9.24e-10
0.8,40.5,2.191,-0.779,6.44e-10,9.24e-10
0.805,40,2.171,-0.779,6.44e-10,9.24e-10
0.812658227848101,39.5,2.161,-0.779,6.45e-10,9.24e-10
0.815856777493606,39.1,2.141,-0.779,6.45e-10,9.24e-10
0.823834196891192,38.6,2.131,-0.779,6.46e-10,9.24e-10
0.829396325459318,38.1,2.111,-0.779,6.47e-10,9.24e-10
0.835543766578249,37.7,2.101,-0.779,6.47e-10,9.24e-10
0.841397849462366,37.2,2.091,-0.779,6.48e-10,9.24e-10
0.850136239782016,36.7,2.071,-0.779,6.48e-10,9.24e-10
